block,species,chr,chr_beg,chr_end,orientation
36,CP002906.1,1,1028358,1036210,+
36,CP010052.1,1,1050460,1058313,+
36,CP010053.1,1,1050211,1058064,+
36,CP008698.1,1,1033999,1041852,+
36,CP007409.1,1,992955,1000808,+
36,CP006881.1,1,1013485,1021338,+
36,CP003329.1,1,1050448,1058301,+
36,CP005997.1,1,992020,999873,+
36,CP002905.1,1,1163549,1171408,+
36,AP011541.2,1,1050720,1058586,+
36,CP002183.1,1,1011830,1019688,+
36,AP012496.1,1,1025686,1033539,+
36,CP004405.1,1,1015275,1023128,+
36,CP010314.1,1,1029940,1037793,+
36,CP003783.1,1,1029948,1037801,+
36,CP003695.1,1,3017119,3024970,-
37,CP009796.1,1,1043889,1058090,+
37,CP007800.1,1,1065043,1079239,+
37,AL009126.3,1,1081495,1095691,+
37,CP002468.1,1,3292379,3306582,+
37,CP004019.1,1,1086180,1100385,+
37,CP002906.1,1,1060159,1074360,+
37,CP010052.1,1,1081504,1095700,+
37,CP010053.1,1,1081254,1095450,+
37,CP008698.1,1,1065043,1079239,+
37,CP007409.1,1,1023992,1038177,+
37,CP006881.1,1,1044529,1058725,+
37,CP003329.1,1,1081492,1095688,+
37,CP005997.1,1,1023064,1037261,+
37,CP002905.1,1,1194580,1208725,+
37,AP011541.2,1,1081781,1095983,+
37,CP002183.1,1,1042864,1057046,+
37,AP012496.1,1,1056730,1070926,+
37,CP004405.1,1,1046318,1060523,+
37,CP010314.1,1,1060984,1075180,+
37,CP003783.1,1,1060991,1075187,+
37,CP003695.1,1,2979735,2993931,-
38,CP009796.1,1,1060260,1067381,+
38,CP007800.1,1,1081410,1088531,+
38,AL009126.3,1,1097862,1104983,+
38,CP002468.1,1,3308753,3315888,+
38,CP004019.1,1,1102557,1109679,+
38,CP002906.1,1,1076531,1083653,+
38,CP010052.1,1,1097871,1104992,+
38,CP010053.1,1,1097621,1104742,+
38,CP008698.1,1,1081410,1088531,+
38,CP007409.1,1,1040348,1047471,+
38,CP006881.1,1,1060896,1068017,+
38,CP003329.1,1,1097859,1104980,+
38,CP005997.1,1,1039432,1046553,+
38,CP002905.1,1,1210916,1218037,+
38,AP011541.2,1,1098155,1105277,+
38,CP002183.1,1,1059253,1066375,+
38,AP012496.1,1,1073097,1080218,+
38,CP004405.1,1,1062695,1069816,+
38,CP010314.1,1,1077351,1084472,+
38,CP003783.1,1,1077358,1084479,+
38,CP003695.1,1,2970440,2977563,-
39,CP009796.1,1,1079482,1087432,+
39,CP007800.1,1,1100632,1108584,+
39,AL009126.3,1,1117084,1125036,+
39,CP002468.1,1,3327989,3335940,+
39,CP004019.1,1,1121747,1129701,+
39,CP002906.1,1,1095792,1103743,+
39,CP010052.1,1,1117093,1125045,+
39,CP010053.1,1,1116843,1124795,+
39,CP008698.1,1,1100632,1108584,+
39,CP007409.1,1,1059570,1067522,+
39,CP006881.1,1,1080118,1088070,+
39,CP003329.1,1,1117081,1125033,+
39,CP005997.1,1,1058654,1066606,+
39,CP002905.1,1,1230258,1238224,+
39,AP011541.2,1,1117372,1125322,+
39,CP002183.1,1,1078601,1086564,+
39,AP012496.1,1,1092319,1100271,+
39,CP004405.1,1,1081884,1089837,+
39,CP010314.1,1,1096573,1104525,+
39,CP003783.1,1,1096580,1104532,+
39,CP003695.1,1,2950391,2958339,-
40,CP009796.1,1,1087473,1097623,+
40,CP007800.1,1,1108633,1118783,+
40,AL009126.3,1,1125085,1135235,+
40,CP002468.1,1,3335989,3346139,+
40,CP004019.1,1,1129750,1139907,+
40,CP002906.1,1,1103792,1113943,+
40,CP010052.1,1,1125094,1135244,+
40,CP010053.1,1,1124844,1134994,+
40,CP008698.1,1,1108633,1118783,+
40,CP007409.1,1,1067571,1077721,+
40,CP006881.1,1,1088119,1098269,+
40,CP003329.1,1,1125082,1135232,+
40,CP005997.1,1,1066655,1076805,+
40,CP002905.1,1,1239156,1249627,+
40,AP011541.2,1,1127703,1137843,+
40,CP002183.1,1,1087031,1097514,+
40,AP012496.1,1,1100320,1110470,+
40,CP004405.1,1,1089886,1100043,+
40,CP010314.1,1,1104574,1114724,+
40,CP003783.1,1,1104581,1114731,+
40,CP003695.1,1,2940200,2950350,-
41,CP009796.1,1,1101530,1121044,+
41,CP007800.1,1,1122690,1142211,+
41,AL009126.3,1,1139142,1158663,+
41,CP002468.1,1,3350047,3369562,+
41,CP004019.1,1,1143814,1163364,+
41,CP002906.1,1,1117850,1137366,+
41,CP010052.1,1,1139151,1158672,+
41,CP010053.1,1,1138901,1158422,+
41,CP008698.1,1,1122690,1142211,+
41,CP007409.1,1,1081628,1101143,+
41,CP006881.1,1,1102176,1121697,+
41,CP003329.1,1,1139139,1158660,+
41,CP005997.1,1,1080712,1100227,+
41,CP002905.1,1,1253549,1273053,+
41,AP011541.2,1,1143327,1162843,+
41,CP002183.1,1,1101431,1120949,+
41,AP012496.1,1,1114377,1133898,+
41,CP004405.1,1,1103950,1123476,+
41,CP010314.1,1,1118631,1138152,+
41,CP003783.1,1,1118638,1138159,+
41,CP003695.1,1,2916777,2936292,-
42,CP009796.1,1,1122939,1132189,+
42,CP007800.1,1,1144106,1153364,+
42,AL009126.3,1,1160558,1169816,+
42,CP002468.1,1,3371457,3380716,+
42,CP004019.1,1,1164505,1173745,+
42,CP002906.1,1,1138495,1147766,+
42,CP010052.1,1,1160567,1169825,+
42,CP010053.1,1,1160317,1169575,+
42,CP008698.1,1,1144106,1153364,+
42,CP007409.1,1,1103038,1112298,+
42,CP006881.1,1,1123592,1132850,+
42,CP003329.1,1,1160555,1169813,+
42,CP005997.1,1,1102122,1111380,+
42,CP002905.1,1,1275318,1284576,+
42,AP011541.2,1,1163984,1173239,+
42,CP002183.1,1,1123256,1132496,+
42,AP012496.1,1,1135793,1145051,+
42,CP004405.1,1,1124617,1133857,+
42,CP010314.1,1,1140047,1149305,+
42,CP003783.1,1,1140054,1149312,+
42,CP003695.1,1,2905624,2914881,-
43,CP009796.1,1,1154960,1166782,+
43,CP007800.1,1,1176133,1187956,+
43,AL009126.3,1,1192585,1204408,+
43,CP002468.1,1,3403486,3415309,+
43,CP004019.1,1,1196553,1208407,+
43,CP002906.1,1,1165667,1177491,+
43,CP010052.1,1,1192594,1204417,+
43,CP010053.1,1,1192344,1204167,+
43,CP008698.1,1,1176133,1187956,+
43,CP007409.1,1,1135069,1146891,+
43,CP006881.1,1,1155619,1167442,+
43,CP003329.1,1,1192582,1204405,+
43,CP005997.1,1,1134151,1145974,+
43,CP002905.1,1,1302508,1314327,+
43,AP011541.2,1,1183213,1195053,+
43,CP002183.1,1,1150431,1162253,+
43,AP012496.1,1,1167820,1179643,+
43,CP004405.1,1,1156651,1168473,+
43,CP010314.1,1,1172074,1183897,+
43,CP003783.1,1,1172081,1183904,+
43,CP003695.1,1,2871035,2882856,-
44,CP009796.1,1,1215152,1220567,+
44,CP007800.1,1,1236328,1241743,+
44,AL009126.3,1,1252780,1258195,+
44,CP002468.1,1,3463686,3469098,+
44,CP004019.1,1,1256772,1262186,+
44,CP002906.1,1,1225852,1231266,+
44,CP010052.1,1,1252789,1258204,+
44,CP010053.1,1,1252539,1257954,+
44,CP008698.1,1,1236328,1241743,+
44,CP007409.1,1,1195261,1200673,+
44,CP006881.1,1,1215814,1221229,+
44,CP003329.1,1,1252777,1258192,+
44,CP005997.1,1,1191345,1196757,+
44,CP002905.1,1,1362915,1368339,+
44,AP011541.2,1,1244648,1250060,+
44,CP002183.1,1,1210609,1216036,+
44,AP012496.1,1,1228015,1233430,+
44,CP004405.1,1,1216849,1222263,+
44,CP010314.1,1,1232269,1237684,+
44,CP003783.1,1,1232276,1237691,+
44,CP003695.1,1,2817258,2822672,-
45,CP009796.1,1,1239847,1261598,+
45,CP007800.1,1,1260065,1281856,+
45,AL009126.3,1,1276517,1298308,+
45,CP002468.1,1,3489115,3510854,+
45,CP004019.1,1,1279637,1301438,+
45,CP002906.1,1,1253512,1275307,+
45,CP010052.1,1,1276526,1298317,+
45,CP010053.1,1,1276276,1298067,+
45,CP008698.1,1,1260065,1281856,+
45,CP007409.1,1,1220999,1242748,+
45,CP006881.1,1,1239551,1261342,+
45,CP003329.1,1,1276514,1298305,+
45,CP005997.1,1,1217070,1238861,+
45,CP002905.1,1,1381584,1403363,+
45,AP011541.2,1,1287874,1309543,+
45,CP002183.1,1,1233646,1255451,+
45,AP012496.1,1,1251752,1273543,+
45,CP004405.1,1,1239716,1261531,+
45,CP010314.1,1,1256006,1277797,+
45,CP003783.1,1,1256013,1277804,+
45,CP003695.1,1,2772351,2794125,-
46,CP009796.1,1,1263875,1278854,+
46,CP007800.1,1,1284132,1299113,+
46,AL009126.3,1,1300584,1315565,+
46,CP002468.1,1,3513129,3528107,+
46,CP004019.1,1,1303715,1318695,+
46,CP002906.1,1,1277581,1292551,+
46,CP010052.1,1,1300593,1315574,+
46,CP010053.1,1,1300343,1315324,+
46,CP008698.1,1,1284132,1299113,+
46,CP007409.1,1,1245023,1260004,+
46,CP006881.1,1,1263618,1278599,+
46,CP003329.1,1,1300581,1315562,+
46,CP005997.1,1,1241138,1256118,+
46,CP002905.1,1,1405637,1420637,+
46,AP011541.2,1,1311820,1326776,+
46,CP002183.1,1,1257732,1272730,+
46,AP012496.1,1,1275819,1290800,+
46,CP004405.1,1,1263808,1278788,+
46,CP010314.1,1,1280073,1295054,+
46,CP003783.1,1,1280080,1295061,+
46,CP003695.1,1,2755092,2770073,-
47,CP009796.1,1,1285018,1297591,+
47,CP007800.1,1,1305277,1317850,+
47,AL009126.3,1,1321726,1334299,+
47,CP002468.1,1,3534271,3546845,+
47,CP004019.1,1,1324855,1337435,+
47,CP002906.1,1,1298712,1311293,+
47,CP010052.1,1,1321738,1334311,+
47,CP010053.1,1,1321488,1334061,+
47,CP008698.1,1,1305277,1317850,+
47,CP007409.1,1,1266168,1278741,+
47,CP006881.1,1,1284763,1297336,+
47,CP003329.1,1,1321724,1334297,+
47,CP005997.1,1,1262272,1274845,+
47,CP002905.1,1,1426795,1439367,+
47,AP011541.2,1,1334233,1346808,+
47,CP002183.1,1,1278891,1291461,+
47,AP012496.1,1,1296964,1309537,+
47,CP004405.1,1,1284948,1297528,+
47,CP010314.1,1,1301218,1313791,+
47,CP003783.1,1,1301225,1313798,+
47,CP003695.1,1,2736347,2748928,-
98,CP009796.1,1,2934987,2958986,+
98,CP007800.1,1,3050979,3074976,+
98,AL009126.3,1,3078212,3102209,+
98,CP002468.1,1,1086735,1110733,+
98,CP004019.1,1,2890014,2914012,+
98,CP002906.1,1,2868994,2892990,+
98,CP010052.1,1,3078224,3102221,+
98,CP010053.1,1,3077978,3101975,+
98,CP008698.1,1,3056250,3080247,+
98,CP007409.1,1,2891184,2915180,+
98,CP006881.1,1,2896067,2920064,+
98,CP003329.1,1,3078194,3102191,+
98,CP005997.1,1,2922734,2946731,+
98,CP002905.1,1,3015423,3039924,+
98,AP011541.2,1,2840280,2863879,+
98,CP002183.1,1,2862771,2887354,+
98,AP012496.1,1,2909894,2933891,+
98,CP004405.1,1,2853146,2877144,+
98,CP010314.1,1,3057706,3081703,+
98,CP003783.1,1,3009651,3033648,+
98,CP003695.1,1,1124634,1148628,-
99,CP009796.1,1,2972470,2983654,+
99,CP007800.1,1,3088461,3099644,+
99,AL009126.3,1,3115694,3126877,+
99,CP002468.1,1,1124012,1135193,+
99,CP004019.1,1,2927494,2938683,+
99,CP002906.1,1,2906471,2917651,+
99,CP010052.1,1,3115706,3126889,+
99,CP010053.1,1,3115460,3126643,+
99,CP008698.1,1,3093732,3104915,+
99,CP007409.1,1,2928661,2939845,+
99,CP006881.1,1,2933549,2944732,+
99,CP003329.1,1,3115676,3126859,+
99,CP005997.1,1,2960211,2971394,+
99,CP002905.1,1,3054507,3065710,+
99,AP011541.2,1,2877376,2888548,+
99,CP002183.1,1,2900623,2911833,+
99,AP012496.1,1,2947376,2958559,+
99,CP004405.1,1,2890625,2901811,+
99,CP010314.1,1,3095188,3106371,+
99,CP003783.1,1,3047133,3058316,+
99,CP003695.1,1,1099968,1111153,-
100,CP009796.1,1,2986273,2991724,+
100,CP007800.1,1,3102263,3107713,+
100,AL009126.3,1,3129496,3134946,+
100,CP002468.1,1,1137812,1143262,+
100,CP004019.1,1,2941302,2946753,+
100,CP002906.1,1,2920270,2925721,+
100,CP010052.1,1,3129508,3134958,+
100,CP010053.1,1,3129262,3134712,+
100,CP008698.1,1,3107534,3112984,+
100,CP007409.1,1,2942464,2947915,+
100,CP006881.1,1,2947351,2952801,+
100,CP003329.1,1,3129478,3134928,+
100,CP005997.1,1,2974013,2979463,+
100,CP002905.1,1,3068329,3073778,+
100,AP011541.2,1,2891167,2896617,+
100,CP002183.1,1,2914453,2919902,+
100,AP012496.1,1,2961178,2966628,+
100,CP004405.1,1,2904430,2909881,+
100,CP010314.1,1,3108990,3114440,+
100,CP003783.1,1,3060935,3066385,+
100,CP003695.1,1,1091897,1097349,-
101,CP009796.1,1,2991750,3028664,+
101,CP007800.1,1,3107739,3144655,+
101,AL009126.3,1,3134972,3171888,+
101,CP002468.1,1,1143288,1180199,+
101,CP004019.1,1,2946779,2983703,+
101,CP002906.1,1,2925747,2962657,+
101,CP010052.1,1,3134984,3171900,+
101,CP010053.1,1,3134738,3171654,+
101,CP008698.1,1,3113010,3149926,+
101,CP007409.1,1,2947941,2984852,+
101,CP006881.1,1,2952827,2989743,+
101,CP003329.1,1,3134954,3171870,+
101,CP005997.1,1,2979489,3016406,+
101,CP002905.1,1,3073834,3110761,+
101,AP011541.2,1,2896643,2933551,+
101,CP002183.1,1,2921248,2958181,+
101,AP012496.1,1,2966654,3003570,+
101,CP004405.1,1,2909907,2946831,+
101,CP010314.1,1,3114466,3151382,+
101,CP003783.1,1,3066411,3103327,+
101,CP003695.1,1,1055132,1091863,-
102,CP009796.1,1,3036440,3043399,+
102,CP007800.1,1,3151970,3158929,+
102,AL009126.3,1,3179203,3186162,+
102,CP002468.1,1,1187973,1194932,+
102,CP004019.1,1,2991016,2997975,+
102,CP002906.1,1,2969973,2976932,+
102,CP010052.1,1,3179215,3186174,+
102,CP010053.1,1,3178969,3185928,+
102,CP008698.1,1,3157241,3164200,+
102,CP007409.1,1,2992162,2999121,+
102,CP006881.1,1,2997057,3004016,+
102,CP003329.1,1,3179185,3186144,+
102,CP005997.1,1,3023718,3030677,+
102,CP002905.1,1,3118142,3125108,+
102,AP011541.2,1,2940875,2947834,+
102,CP002183.1,1,2965641,2972612,+
102,AP012496.1,1,3011500,3018459,+
102,CP004405.1,1,2954327,2961286,+
102,CP010314.1,1,3158697,3165656,+
102,CP003783.1,1,3110642,3117601,+
102,CP003695.1,1,1040856,1047815,-
103,CP009796.1,1,3044164,3051727,+
103,CP007800.1,1,3159694,3167241,+
103,AL009126.3,1,3186927,3194474,+
103,CP002468.1,1,1195697,1203277,+
103,CP004019.1,1,2998740,3006317,+
103,CP002906.1,1,2977697,2985277,+
103,CP010052.1,1,3186939,3194486,+
103,CP010053.1,1,3186693,3194240,+
103,CP008698.1,1,3164965,3172512,+
103,CP007409.1,1,2999886,3007451,+
103,CP006881.1,1,3004781,3012328,+
103,CP003329.1,1,3186909,3194456,+
103,CP005997.1,1,3031442,3039012,+
103,CP002905.1,1,3125874,3133405,+
103,AP011541.2,1,2948599,2956163,+
103,CP002183.1,1,2973374,2980909,+
103,AP012496.1,1,3019224,3026771,+
103,CP004405.1,1,2962051,2969628,+
103,CP010314.1,1,3166421,3173968,+
103,CP003783.1,1,3118366,3125913,+
103,CP003695.1,1,1032514,1040091,-
104,CP009796.1,1,3054048,3065767,+
104,CP007800.1,1,3169563,3181283,+
104,AL009126.3,1,3196796,3208516,+
104,CP002468.1,1,1205598,1217317,+
104,CP004019.1,1,3008638,3020356,+
104,CP002906.1,1,2987600,2999317,+
104,CP010052.1,1,3196808,3208528,+
104,CP010053.1,1,3196562,3208282,+
104,CP008698.1,1,3174834,3186554,+
104,CP007409.1,1,3009773,3021492,+
104,CP006881.1,1,3014650,3026370,+
104,CP003329.1,1,3196778,3208498,+
104,CP005997.1,1,3041334,3053053,+
104,CP002905.1,1,3137994,3149714,+
104,AP011541.2,1,2958484,2970202,+
104,CP002183.1,1,2983228,2994947,+
104,AP012496.1,1,3029093,3040813,+
104,CP004405.1,1,2971949,2983667,+
104,CP010314.1,1,3176290,3188010,+
104,CP003783.1,1,3128235,3139955,+
104,CP003695.1,1,1018474,1030194,-
105,CP009796.1,1,3084245,3095313,+
105,CP007800.1,1,3199767,3210816,+
105,AL009126.3,1,3227000,3238049,+
105,CP002468.1,1,1234365,1245412,+
105,CP004019.1,1,3038856,3049928,+
105,CP002906.1,1,3017795,3028878,+
105,CP010052.1,1,3227012,3238061,+
105,CP010053.1,1,3226766,3237815,+
105,CP008698.1,1,3205038,3216087,+
105,CP007409.1,1,3039974,3051045,+
105,CP006881.1,1,3044854,3055903,+
105,CP003329.1,1,3226982,3238031,+
105,CP005997.1,1,3071539,3082588,+
105,CP002905.1,1,3169145,3180012,+
105,AP011541.2,1,2988581,2999628,+
105,CP002183.1,1,3015504,3026368,+
105,AP012496.1,1,3059297,3070346,+
105,CP004405.1,1,3002167,3013239,+
105,CP010314.1,1,3206494,3217543,+
105,CP003783.1,1,3158439,3169488,+
105,CP003695.1,1,988941,999987,-
106,CP009796.1,1,3101725,3111336,+
106,CP007800.1,1,3217227,3226837,+
106,AL009126.3,1,3244460,3254070,+
106,CP002468.1,1,1251823,1261435,+
106,CP004019.1,1,3056342,3065952,+
106,CP002906.1,1,3035295,3044906,+
106,CP010052.1,1,3244472,3254082,+
106,CP010053.1,1,3244226,3253836,+
106,CP008698.1,1,3222498,3232108,+
106,CP007409.1,1,3057457,3067068,+
106,CP006881.1,1,3062314,3071924,+
106,CP003329.1,1,3244442,3254052,+
106,CP005997.1,1,3088999,3098609,+
106,CP002905.1,1,3186422,3196031,+
106,AP011541.2,1,3006037,3015647,+
106,CP002183.1,1,3027921,3037505,+
106,AP012496.1,1,3076757,3086367,+
106,CP004405.1,1,3019653,3029263,+
106,CP010314.1,1,3223954,3233564,+
106,CP003783.1,1,3175899,3185509,+
106,CP003695.1,1,972919,982533,-
107,CP009796.1,1,3114634,3125061,+
107,CP007800.1,1,3230099,3240516,+
107,AL009126.3,1,3257332,3267749,+
107,CP002468.1,1,1264734,1275164,+
107,CP004019.1,1,3069185,3079613,+
107,CP002906.1,1,3048131,3058559,+
107,CP010052.1,1,3257344,3267761,+
107,CP010053.1,1,3257098,3267515,+
107,CP008698.1,1,3235370,3245787,+
107,CP007409.1,1,3070367,3080796,+
107,CP006881.1,1,3075186,3085603,+
107,CP003329.1,1,3257312,3267729,+
107,CP005997.1,1,3101834,3112251,+
107,CP002905.1,1,3199330,3209750,+
107,AP011541.2,1,3018945,3029371,+
107,CP002183.1,1,3040759,3051184,+
107,AP012496.1,1,3089629,3100046,+
107,CP004405.1,1,3032496,3042924,+
107,CP010314.1,1,3236826,3247243,+
107,CP003783.1,1,3188771,3199188,+
107,CP003695.1,1,959230,969657,-
108,CP009796.1,1,3135206,3158383,+
108,CP007800.1,1,3250666,3273642,+
108,AL009126.3,1,3277899,3300875,+
108,CP002468.1,1,1285298,1308470,+
108,CP004019.1,1,3089757,3112934,+
108,CP002906.1,1,3068696,3091672,+
108,CP010052.1,1,3277911,3300887,+
108,CP010053.1,1,3277665,3300641,+
108,CP008698.1,1,3255937,3278913,+
108,CP007409.1,1,3090923,3113902,+
108,CP006881.1,1,3095753,3118729,+
108,CP003329.1,1,3277879,3300855,+
108,CP005997.1,1,3122401,3145377,+
108,CP002905.1,1,3219917,3242892,+
108,AP011541.2,1,3039462,3062436,+
108,CP002183.1,1,3061337,3084310,+
108,AP012496.1,1,3110196,3133172,+
108,CP004405.1,1,3053068,3076236,+
108,CP010314.1,1,3257393,3280369,+
108,CP003783.1,1,3209338,3232314,+
108,CP003695.1,1,926105,949084,-
109,CP009796.1,1,3175531,3192510,+
109,CP007800.1,1,3290791,3307771,+
109,AL009126.3,1,3318024,3335004,+
109,CP002468.1,1,1325620,1342602,+
109,CP004019.1,1,3130284,3147267,+
109,CP002906.1,1,3114002,3130966,+
109,CP010052.1,1,3318036,3335016,+
109,CP010053.1,1,3317790,3334770,+
109,CP008698.1,1,3296062,3313042,+
109,CP007409.1,1,3131053,3148037,+
109,CP006881.1,1,3135878,3152858,+
109,CP003329.1,1,3318004,3334984,+
109,CP005997.1,1,3162528,3179508,+
109,CP002905.1,1,3260228,3277204,+
109,AP011541.2,1,3096131,3113112,+
109,CP002183.1,1,3106773,3123759,+
109,AP012496.1,1,3150321,3167301,+
109,CP004405.1,1,3093586,3110569,+
109,CP010314.1,1,3297518,3314498,+
109,CP003783.1,1,3249465,3266445,+
109,CP003695.1,1,891977,908957,-
110,CP009796.1,1,3193253,3203117,+
110,CP007800.1,1,3308515,3318397,+
110,AL009126.3,1,3335748,3345630,+
110,CP002468.1,1,1343346,1353228,+
110,CP004019.1,1,3148014,3157863,+
110,CP002906.1,1,3133335,3143203,+
110,CP010052.1,1,3335760,3345642,+
110,CP010053.1,1,3335514,3345396,+
110,CP008698.1,1,3313786,3323668,+
110,CP007409.1,1,3148772,3158657,+
110,CP006881.1,1,3153602,3163484,+
110,CP003329.1,1,3335728,3345610,+
110,CP005997.1,1,3180254,3190133,+
110,CP002905.1,1,3282588,3292698,+
110,AP011541.2,1,3113857,3123883,+
110,CP002183.1,1,3125330,3136070,+
110,AP012496.1,1,3168045,3177927,+
110,CP004405.1,1,3111273,3121144,+
110,CP010314.1,1,3315242,3325124,+
110,CP003783.1,1,3267189,3277071,+
110,CP003695.1,1,881352,891233,-
111,CP009796.1,1,3213176,3222337,+
111,CP007800.1,1,3328391,3337351,+
111,AL009126.3,1,3355624,3364584,+
111,CP002468.1,1,1363280,1372441,+
111,CP004019.1,1,3167850,3177011,+
111,CP002906.1,1,3153161,3162121,+
111,CP010052.1,1,3355636,3364596,+
111,CP010053.1,1,3355390,3364350,+
111,CP008698.1,1,3333662,3342622,+
111,CP007409.1,1,3168645,3177604,+
111,CP006881.1,1,3173478,3182438,+
111,CP003329.1,1,3355604,3364564,+
111,CP005997.1,1,3200127,3209087,+
111,CP009749.1,1,3142311,3151262,+
111,CP002905.1,1,3302973,3311932,+
111,AP011541.2,1,3133869,3142829,+
111,CP009611.1,1,3149175,3158127,+
111,CP002183.1,1,3146303,3155262,+
111,AP012496.1,1,3187921,3196881,+
111,CP004405.1,1,3131131,3140292,+
111,CP010314.1,1,3335118,3344078,+
111,CP003783.1,1,3287065,3296025,+
111,CP003695.1,1,862399,871358,-
111,CP009748.1,1,3136488,3145439,+
112,CP009796.1,1,3224607,3230045,+
112,CP007800.1,1,3339621,3345059,+
112,AL009126.3,1,3366854,3372292,+
112,CP002468.1,1,1374711,1380149,+
112,CP004019.1,1,3179281,3184719,+
112,CP002906.1,1,3164391,3169829,+
112,CP010052.1,1,3366866,3372304,+
112,CP010053.1,1,3366620,3372058,+
112,CP008698.1,1,3344892,3350330,+
112,CP007409.1,1,3179874,3185312,+
112,CP006881.1,1,3184708,3190146,+
112,CP003329.1,1,3366834,3372272,+
112,CP005997.1,1,3211357,3216785,+
112,CP002905.1,1,3314203,3319639,+
112,AP011541.2,1,3145099,3150540,+
112,CP002183.1,1,3157533,3162969,+
112,AP012496.1,1,3199151,3204589,+
112,CP004405.1,1,3142562,3148000,+
112,CP010314.1,1,3346348,3351786,+
112,CP003783.1,1,3298295,3303733,+
112,CP003695.1,1,854690,860128,-
113,CP009796.1,1,3335266,3342782,+
113,CP007800.1,1,3449334,3456850,+
113,AL009126.3,1,3476567,3484083,+
113,CP002468.1,1,1489593,1497109,+
113,CP004019.1,1,3298132,3305648,+
113,CP002906.1,1,3273907,3281425,+
113,CP010052.1,1,3476579,3484095,+
113,CP010053.1,1,3476333,3483849,+
113,CP008698.1,1,3454605,3462121,+
113,CP007409.1,1,3287046,3294562,+
113,CP006881.1,1,3294421,3301937,+
113,CP003329.1,1,3476547,3484063,+
113,CP005997.1,1,3321071,3328587,+
113,CP009749.1,1,3280080,3287557,+
113,CP002905.1,1,3433512,3441031,+
113,AP011541.2,1,3304287,3311803,+
113,CP009611.1,1,3302161,3309638,+
113,CP002183.1,1,3277042,3284553,+
113,AP012496.1,1,3308864,3316380,+
113,CP004405.1,1,3261398,3268914,+
113,CP010314.1,1,3456061,3463577,+
113,CP003783.1,1,3408008,3415524,+
113,CP003695.1,1,741974,749491,-
113,CP009748.1,1,3275283,3282760,+
114,CP009796.1,1,3358253,3370357,+
114,CP007800.1,1,3474283,3486386,+
114,AL009126.3,1,3501516,3513619,+
114,CP002468.1,1,1514508,1526620,+
114,CP004019.1,1,3323072,3335179,+
114,CP002906.1,1,3298862,3310969,+
114,CP010052.1,1,3501528,3513631,+
114,CP010053.1,1,3501282,3513385,+
114,CP008698.1,1,3479554,3491657,+
114,CP007409.1,1,3312728,3324830,+
114,CP006881.1,1,3319370,3331473,+
114,CP003329.1,1,3501496,3513599,+
114,CP005997.1,1,3346020,3358124,+
114,CP002905.1,1,3460814,3472911,+
114,AP011541.2,1,3331545,3343648,+
114,CP002183.1,1,3301444,3313540,+
114,AP012496.1,1,3333813,3345916,+
114,CP004405.1,1,3286338,3298445,+
114,CP010314.1,1,3481010,3493113,+
114,CP003783.1,1,3432957,3445060,+
114,CP003695.1,1,712428,724537,-
115,CP009796.1,1,3380128,3392242,+
115,CP007800.1,1,3496157,3508271,+
115,AL009126.3,1,3523390,3535504,+
115,CP002468.1,1,1536391,1548505,+
115,CP004019.1,1,3344950,3357050,+
115,CP002906.1,1,3320740,3332838,+
115,CP010052.1,1,3523402,3535516,+
115,CP010053.1,1,3523156,3535270,+
115,CP008698.1,1,3501428,3513542,+
115,CP007409.1,1,3334601,3346714,+
115,CP006881.1,1,3341244,3353358,+
115,CP003329.1,1,3523370,3535484,+
115,CP005997.1,1,3367895,3380009,+
115,CP002905.1,1,3482686,3494797,+
115,AP011541.2,1,3353413,3365527,+
115,CP002183.1,1,3323310,3335419,+
115,AP012496.1,1,3350922,3363031,+
115,CP004405.1,1,3308216,3320316,+
115,CP010314.1,1,3502884,3514998,+
115,CP003783.1,1,3454831,3466945,+
115,CP003695.1,1,690545,702657,-
116,CP009796.1,1,3394222,3399545,+
116,CP007800.1,1,3510251,3515573,+
116,AL009126.3,1,3537484,3542806,+
116,CP002468.1,1,1550484,1555806,+
116,CP004019.1,1,3359871,3365178,+
116,CP002906.1,1,3334816,3340120,+
116,CP010052.1,1,3537496,3542818,+
116,CP010053.1,1,3537250,3542572,+
116,CP008698.1,1,3515522,3520844,+
116,CP007409.1,1,3348694,3354015,+
116,CP006881.1,1,3355338,3360660,+
116,CP003329.1,1,3537464,3542786,+
116,CP005997.1,1,3381989,3387311,+
116,CP002905.1,1,3497526,3502848,+
116,AP011541.2,1,3367507,3372823,+
116,CP002183.1,1,3337616,3342924,+
116,AP012496.1,1,3365011,3370333,+
116,CP004405.1,1,3323137,3328443,+
116,CP010314.1,1,3516978,3522300,+
116,CP003783.1,1,3468925,3474247,+
116,CP003695.1,1,683244,688564,-
117,CP009796.1,1,3403486,3415695,+
117,CP007800.1,1,3519514,3531711,+
117,AL009126.3,1,3546747,3558944,+
117,CP002468.1,1,1559746,1571954,+
117,CP004019.1,1,3371755,3383970,+
117,CP002906.1,1,3341034,3353224,+
117,CP010052.1,1,3546759,3558956,+
117,CP010053.1,1,3546513,3558710,+
117,CP008698.1,1,3524785,3536982,+
117,CP007409.1,1,3357955,3370163,+
117,CP006881.1,1,3364601,3376798,+
117,CP003329.1,1,3546728,3558925,+
117,CP005997.1,1,3391252,3403450,+
117,CP002905.1,1,3503763,3515987,+
